id_cliente,nombre,email,edad,ciudad,salario,fecha_registro,categoria,telefono,activo,puntos_fidelidad,ultima_compra
864,Cliente_864,cliente864@email.com,21.0,Barcelona,9256.995341186626,2024-02-08 22:25:26.830944,B,+34 631499954,False,200,No registrada
865,Cliente_865,cliente865@email.com,48.0,Bilbao,19474.386028126875,2021-04-04 22:25:26.830944,INVALID,+34 637175852,1,-1,2025-08-30 22:25:26.836945
866,Cliente_866,cliente866@email.com,,Barcelona,38753.82704959908,2020-04-12 22:25:26.830944,F,+34 694663815,No,NULL,2025-01-31 22:25:26.836945
867,Cliente_867,cliente867@email.com,57.0,Sevilla,40169.156774290095,2023-13-45,F,+34 648815958,No,200,2025-03-09 22:25:26.836945
868,,cliente868@email.com,73.0,Málaga,36091.27795524351,2025-07-11 22:25:26.830944,B,+34 687829519,1,100,2025-01-05 22:25:26.836945
869,Cliente_869,cliente869@email.com,veinticinco,Madrid,49511.05958832023,2017-09-06 22:25:26.830944,A,+34 615111500,False,N/A,2024-10-07 22:25:26.836945
870,Cliente_870,cliente870@email.com,,Madrid,27204.553951845217,2023-12-30 22:25:26.830944,B,+34 613028847,No,100,2024-05-30 22:25:26.836945
871,Cliente_871,cliente871@email.com,38.0,Bilbao,60782.49222013986,2021-01-31 22:25:26.830944,D,+34 661597704,1,NULL,2024-10-30 22:25:26.836945
872,Cliente_872,cliente872@email.com,veinticinco,Sevilla,42272.8070415886,2022-05-25 22:25:26.830944,INVALID,+34 634806093,0,-1,2025-03-15 22:25:26.836945
873,Cliente_873,cliente873@email.com,66.0,Desconocido,-7852.312053118163,2015-12-14 22:25:26.830944,INVALID,+34 695739212,0,200,2025-04-22 22:25:26.836945
874,Cliente_874,cliente874@email.com,47.0,Valencia,57009.879449453496,2017-05-26 22:25:26.830944,B,+34 685000180,False,200,2025-10-22 22:25:26.836945
875,Cliente_875,cliente875@email.com,veinticinco,Sevilla,18495.200847964174,2019-09-02 22:25:26.830944,C,+34 674925048,1,N/A,2023-12-15 22:25:26.836945
876,Cliente_876,cliente876@email.com,43.0,Madrid,14488.482158146038,2019-07-23 22:25:26.830944,C,+34 648503110,0,-1,2025-05-10 22:25:26.836945
877,Cliente_877,cliente877@email.com,veinticinco,Madrid,37856.566647493404,2015-11-25 22:25:26.830944,INVALID,+34 618286606,1,500,2025-03-31 22:25:26.836945
878,Cliente_878,cliente878@email.com,36.0,Desconocido,3927.292914951846,2018-02-27 22:25:26.830944,E,+34 655043685,No,500,2025-10-23 22:25:26.836945
879,Cliente_879,cliente879@email.com,40.0,Málaga,19567.961530175802,2017-01-30 22:25:26.830944,C,+34 642258657,False,N/A,2024-08-14 22:25:26.836945
880,Cliente_880,cliente880@email.com,veinticinco,Sevilla,53356.47810936311,2025-06-09 22:25:26.830944,B,+34 643036055,0,-1,2024-02-12 22:25:26.836945
881,Cliente_881,cliente881@email.com,63.0,Sevilla,38343.26368496254,2019-11-29 22:25:26.830944,C,+34 688356836,No,N/A,2025-05-23 22:25:26.836945
882,Cliente_882,cliente882@email.com,63.0,Madrid,42183.5967140883,2016-05-20 22:25:26.830944,INVALID,+34 658811819,True,-1,2024-05-01 22:25:26.836945
883,Cliente_883,cliente883@email.com,34.0,Valencia,20146.34099253789,2024-09-17 22:25:26.830944,A,+34 661569024,True,NULL,2025-09-11 22:25:26.836945
884,Cliente_884,cliente884@email.com,veinticinco,Bilbao,6924.450015478451,2021-03-21 22:25:26.830944,G,+34 676843273,False,NULL,2025-03-30 22:25:26.836945
885,Cliente_885,cliente885@email.com,75.0,NULL,40602.26143970601,2019-03-29 22:25:26.830944,C,+34 636382186,0,100,2023-11-16 22:25:26.836945
886,Cliente_886,cliente886@email.com,63.0,Bilbao,43953.84234362926,2021-08-23 22:25:26.830944,D,+34 672062663,0,N/A,2024-11-08 22:25:26.836945
887,Cliente_887,correo_no_valido,15.0,Sevilla,43274.90079121665,2025-06-19 22:25:26.830944,A,+34 665981367,0,-1,2024-10-14 22:25:26.836945
888,Cliente_888,cliente888@email.com,27.0,Bilbao,33136.03845176798,2016-12-13 22:25:26.830944,E,+34 660411248,1,500,2025-09-08 22:25:26.836945
889,Cliente_889,cliente889@email.com,65.0,Madrid,15493.976347918939,2016-08-21 22:25:26.830944,D,+34 663082456,No,-1,2025-07-08 22:25:26.836945
890,Cliente_890,cliente890@email.com,70.0,Madrid,66566.54382089595,2017-08-11 22:25:26.830944,B,+34 658570763,0,NULL,2025-02-23 22:25:26.836945
891,Cliente_891,cliente891@email.com,76.0,Desconocido,37196.81164476264,2023-13-45,G,+34 665633624,No,-1,2025-05-07 22:25:26.836945
892,Cliente_892,cliente892@email.com,46.0,Sevilla,27391.70037616248,2025-10-15 22:25:26.830944,B,+34 608351184,False,N/A,2024-09-14 22:25:26.836945
893,Cliente_893,cliente893@email.com,44.0,Desconocido,27458.261437749487,2019-09-13 22:25:26.830944,G,+34 665431227,0,100,2025-03-13 22:25:26.836945
894,Cliente_894,cliente894@email.com,43.0,Sevilla,32243.962171103307,2019-05-01 22:25:26.830944,G,+34 629025773,False,100,2023-11-26 22:25:26.836945
895,Cliente_895,cliente895@email.com,,NULL,46044.12393236971,2020-06-22 22:25:26.830944,B,+34 679721839,0,100,No registrada
896,Cliente_896,cliente896@email.com,59.0,NULL,32844.42184958179,2019-10-03 22:25:26.830944,D,+34 642197411,True,100,2024-01-26 22:25:26.836945
897,Cliente_897,cliente897@email.com,44.0,Málaga,42877.697301712455,2023-02-05 22:25:26.830944,D,+34 661803384,Sí,NULL,2025-10-12 22:25:26.836945
898,Cliente_898,cliente898@email.com,veinticinco,Sevilla,32270.96531839811,2024-08-11 22:25:26.830944,G,+34 689143466,False,300,2024-07-14 22:25:26.836945
899,Cliente_899,cliente899@email.com,54.0,Valencia,28314.69162794429,2020-07-03 22:25:26.830944,D,+34 613856901,0,N/A,2024-08-20 22:25:26.836945
900,Cliente_900,cliente900@email.com,33.0,Bilbao,39618.75589992583,2023-04-02 22:25:26.830944,G,+34 643105220,Sí,200,2024-04-12 22:25:26.836945
901,Cliente_901,cliente901@email.com,32.0,Sevilla,39049.29050510695,2022-01-25 22:25:26.830944,INVALID,+34 649309098,False,N/A,2025-08-02 22:25:26.836945
902,Cliente_902,cliente902@email.com,15.0,Barcelona,27455.488213572673,2021-09-02 22:25:26.830944,G,+34 667529752,1,300,2025-04-25 22:25:26.836945
903,Cliente_903,cliente903@email.com,61.0,Málaga,18761.895634286113,2025-06-15 22:25:26.830944,INVALID,+34 675404817,0,100,2025-07-23 22:25:26.836945
904,Cliente_904,cliente904@email.com,52.0,Barcelona,35125.93372110652,2018-02-27 22:25:26.830944,A,+34 693637821,1,300,2024-10-03 22:25:26.836945
905,Cliente_905,cliente905@email.com,65.0,Madrid,31175.230034438908,2020-07-31 22:25:26.830944,F,+34 630663820,True,500,2025-10-27 22:25:26.836945
906,,cliente906@email.com,77.0,NULL,21676.92430843864,2017-09-08 22:25:26.830944,A,+34 619973915,0,500,No registrada
907,,cliente907@email.com,18.0,Bilbao,17363.992761948048,2025-08-02 22:25:26.830944,B,+34 661237905,True,NULL,2024-04-15 22:25:26.836945
908,Cliente_908,cliente908@email.com,15.0,Sevilla,36157.13765841685,2025-03-09 22:25:26.830944,F,+34 669319994,Sí,N/A,2025-03-17 22:25:26.836945
909,Cliente_909,cliente909@email.com,22.0,Barcelona,38251.425855415415,2025-04-12 22:25:26.830944,C,+34 617984955,False,N/A,2024-04-08 22:25:26.836945
910,Cliente_910,cliente910@email.com,43.0,Bilbao,24599.51828017709,2018-09-13 22:25:26.830944,B,+34 658508606,No,200,2025-03-08 22:25:26.836945
911,Cliente_911,cliente911@email.com,69.0,Madrid,21300.944461306113,2021-11-07 22:25:26.830944,E,+34 660921272,True,NULL,2025-08-05 22:25:26.836945
912,Cliente_912,cliente912@email.com,17.0,NULL,17546.17216444214,2023-13-45,A,+34 672239282,No,200,2025-03-16 22:25:26.836945
913,Cliente_913,cliente913@email.com,46.0,Valencia,35733.82408717378,2023-07-25 22:25:26.830944,D,+34 680086071,No,500,2024-08-03 22:25:26.836945
914,Cliente_914,correo_no_valido,,Málaga,17940.34389538895,2016-07-24 22:25:26.830944,A,+34 619494042,False,100,2025-03-15 22:25:26.836945
915,Cliente_915,cliente915@email.com,48.0,Bilbao,63617.01853531096,2017-09-13 22:25:26.830944,D,+34 668597407,Sí,300,2024-11-14 22:25:26.836945
916,Cliente_916,cliente916@email.com,69.0,Bilbao,23845.778460435045,2025-01-12 22:25:26.830944,F,+34 689739374,False,200,2024-12-05 22:25:26.836945
917,Cliente_917,cliente917@email.com,46.0,Valencia,-6378.214168089013,2023-13-45,E,+34 631905928,0,-1,2024-08-21 22:25:26.836945
918,Cliente_918,cliente918@email.com,64.0,Bilbao,29547.425000562976,2023-07-01 22:25:26.830944,F,+34 639483623,True,200,2024-10-24 22:25:26.836945
919,Cliente_919,cliente919@email.com,21.0,Madrid,28904.49780271796,2016-08-28 22:25:26.830944,E,+34 673525979,No,100,2025-01-15 22:25:26.836945
920,Cliente_920,cliente920@email.com,22.0,Madrid,46675.77851286283,2020-03-09 22:25:26.830944,A,+34 698232800,False,100,2024-11-23 22:25:26.836945
921,Cliente_921,correo_no_valido,79.0,Valencia,55253.43878097096,2025-08-24 22:25:26.830944,D,+34 695427651,False,N/A,2024-01-09 22:25:26.836945
922,Cliente_922,correo_no_valido,71.0,Málaga,17492.472248402966,2022-04-20 22:25:26.830944,F,+34 689473837,False,300,2024-09-01 22:25:26.836945
923,Cliente_923,cliente923@email.com,veinticinco,Sevilla,25704.12189754835,2022-02-23 22:25:26.830944,E,+34 684997368,True,100,2024-01-16 22:25:26.836945
924,Cliente_924,cliente924@email.com,68.0,Barcelona,34911.29657476482,2025-01-02 22:25:26.830944,G,+34 620075489,Sí,NULL,No registrada
925,Cliente_925,cliente925@email.com,veinticinco,Sevilla,-2470.7137546561607,2023-13-45,B,+34 643714543,False,200,2025-06-15 22:25:26.836945
926,Cliente_926,cliente926@email.com,22.0,Bilbao,50079.326015856765,2023-01-07 22:25:26.830944,B,+34 682551106,True,200,2024-09-14 22:25:26.836945
927,Cliente_927,cliente927@email.com,48.0,Barcelona,17532.45171293003,2022-03-06 22:25:26.830944,F,+34 624093575,No,500,2025-08-02 22:25:26.836945
928,Cliente_928,cliente928@email.com,49.0,Desconocido,51255.65731421426,2023-08-09 22:25:26.830944,D,+34 679947269,0,100,2024-02-16 22:25:26.836945
929,Cliente_929,cliente929@email.com,veinticinco,Valencia,35886.97711689883,2022-10-03 22:25:26.830944,G,+34 642547151,1,-1,2025-01-23 22:25:26.836945
930,Cliente_930,cliente930@email.com,60.0,Valencia,39443.912045909616,2023-08-05 22:25:26.830944,F,+34 612299695,True,N/A,2024-01-18 22:25:26.836945
931,Cliente_931,cliente931@email.com,30.0,Málaga,47241.35154001908,2025-04-24 22:25:26.830944,A,+34 690209766,1,300,2025-03-25 22:25:26.836945
932,Cliente_932,cliente932@email.com,51.0,Barcelona,38596.980790387475,2020-12-22 22:25:26.830944,E,+34 677941341,False,-1,2024-07-28 22:25:26.836945
933,Cliente_933,cliente933@email.com,68.0,Madrid,40093.29324476177,2015-11-10 22:25:26.830944,INVALID,+34 693022636,False,N/A,2024-05-07 22:25:26.836945
934,Cliente_934,cliente934@email.com,28.0,Barcelona,27533.753393079278,2024-05-23 22:25:26.830944,A,+34 678056716,True,200,2025-01-31 22:25:26.836945
935,Cliente_935,cliente935@email.com,69.0,Bilbao,35582.53022208143,2019-10-07 22:25:26.830944,B,+34 656925892,1,-1,2023-12-22 22:25:26.836945
936,Cliente_936,cliente936@email.com,62.0,Madrid,21187.532775423853,2015-12-17 22:25:26.830944,E,+34 613811224,False,N/A,2025-06-16 22:25:26.836945
937,Cliente_937,cliente937@email.com,21.0,NULL,24848.83350618049,2025-02-25 22:25:26.830944,F,+34 684717715,No,200,2024-11-11 22:25:26.836945
938,Cliente_938,cliente938@email.com,21.0,NULL,59470.425719533625,2020-12-10 22:25:26.830944,A,+34 697846389,Sí,200,2023-11-21 22:25:26.836945
939,Cliente_939,cliente939@email.com,47.0,Desconocido,17877.096224243673,2016-05-15 22:25:26.830944,C,+34 669853550,Sí,200,2025-10-11 22:25:26.836945
940,Cliente_940,cliente940@email.com,37.0,NULL,32314.756899544213,2016-11-11 22:25:26.830944,INVALID,+34 687116625,False,200,2025-02-06 22:25:26.836945
941,Cliente_941,cliente941@email.com,veinticinco,Valencia,361053.7168507165,2018-10-02 22:25:26.830944,D,+34 691464769,1,NULL,2024-01-08 22:25:26.836945
942,Cliente_942,correo_no_valido,33.0,Barcelona,25338.68292328801,2020-04-16 22:25:26.830944,G,+34 667340278,0,200,2024-12-05 22:25:26.836945
943,Cliente_943,cliente943@email.com,50.0,NULL,37716.014048556564,2019-02-04 22:25:26.830944,G,+34 679948588,False,500,2025-08-10 22:25:26.836945
944,Cliente_944,correo_no_valido,43.0,Sevilla,38845.831391120744,2018-01-22 22:25:26.830944,D,+34 627229553,0,-1,2024-02-21 22:25:26.836945
945,Cliente_945,cliente945@email.com,74.0,Málaga,16112.712252786312,2021-12-30 22:25:26.830944,C,+34 683693742,0,N/A,2025-10-03 22:25:26.836945
946,Cliente_946,cliente946@email.com,,Sevilla,31520.35067319827,2023-13-45,B,+34 669510974,1,500,2025-03-08 22:25:26.836945
947,Cliente_947,correo_no_valido,,NULL,13764.489918414647,2020-03-01 22:25:26.831943,E,+34 601643083,0,NULL,2024-11-05 22:25:26.836945
948,Cliente_948,cliente948@email.com,61.0,Desconocido,41828.22927475952,2018-05-28 22:25:26.831943,D,+34 643958766,No,500,2024-10-10 22:25:26.836945
949,Cliente_949,cliente949@email.com,34.0,Málaga,32647.30965543938,2022-11-02 22:25:26.831943,C,+34 611791470,1,100,2024-01-20 22:25:26.836945
950,Cliente_950,cliente950@email.com,25.0,Bilbao,31234.94830075631,2018-07-03 22:25:26.831943,F,+34 626576632,False,100,2024-01-05 22:25:26.836945
951,Cliente_951,cliente951@email.com,16.0,Sevilla,39885.470233086045,2020-10-12 22:25:26.831943,INVALID,+34 696456118,No,100,2025-01-08 22:25:26.836945
952,Cliente_952,cliente952@email.com,26.0,Desconocido,25867.345642973985,2017-03-05 22:25:26.831943,G,+34 605050058,True,300,2024-10-28 22:25:26.836945
953,Cliente_953,cliente953@email.com,34.0,Barcelona,43710.329388273065,2024-06-16 22:25:26.831943,INVALID,+34 600021650,Sí,100,2025-07-27 22:25:26.836945
954,Cliente_954,cliente954@email.com,19.0,Barcelona,15773.326908657962,2021-05-26 22:25:26.831943,C,+34 653355494,False,N/A,2025-09-17 22:25:26.836945
955,Cliente_955,correo_no_valido,,Sevilla,51178.14778341791,2019-04-25 22:25:26.831943,INVALID,+34 694147892,False,500,2024-09-07 22:25:26.836945
956,Cliente_956,cliente956@email.com,52.0,NULL,21736.332261677195,2019-01-26 22:25:26.831943,B,+34 677836661,False,N/A,2024-07-11 22:25:26.836945
957,Cliente_957,cliente957@email.com,23.0,Desconocido,4557.313984566186,2018-11-13 22:25:26.831943,B,+34 649363500,No,-1,No registrada
958,Cliente_958,cliente958@email.com,67.0,Barcelona,25071.97637305902,2022-01-15 22:25:26.831943,A,+34 625372075,True,100,2025-09-02 22:25:26.836945
959,Cliente_959,cliente959@email.com,58.0,Bilbao,23370.477041186867,2017-08-22 22:25:26.831943,D,+34 690711767,1,NULL,2025-07-17 22:25:26.836945
960,Cliente_960,cliente960@email.com,38.0,Madrid,24958.890207749453,2018-07-05 22:25:26.831943,A,+34 624556224,True,300,2023-12-25 22:25:26.836945
961,Cliente_961,cliente961@email.com,44.0,NULL,33474.720232259744,2022-06-29 22:25:26.831943,INVALID,+34 614701106,No,-1,2024-05-03 22:25:26.836945
962,Cliente_962,correo_no_valido,73.0,Desconocido,46467.63541332409,2023-11-16 22:25:26.831943,G,+34 689906090,False,NULL,2025-07-07 22:25:26.836945
963,Cliente_963,cliente963@email.com,,Bilbao,663809.0314809685,2016-04-19 22:25:26.831943,C,+34 640676214,Sí,300,2024-03-15 22:25:26.836945
964,Cliente_964,correo_no_valido,veinticinco,Desconocido,19625.736452716486,2024-11-29 22:25:26.831943,E,+34 679567573,False,-1,2024-10-17 22:25:26.836945
965,Cliente_965,cliente965@email.com,54.0,Málaga,13101.797815743044,2024-01-14 22:25:26.831943,INVALID,+34 671622071,1,500,2024-10-07 22:25:26.836945
966,Cliente_966,cliente966@email.com,39.0,Bilbao,22977.258130364335,2023-03-17 22:25:26.831943,E,+34 676914165,0,N/A,2025-09-12 22:25:26.836945
967,Cliente_967,cliente967@email.com,36.0,NULL,1682.62741124471,2024-08-31 22:25:26.831943,B,+34 631239442,Sí,200,2024-03-10 22:25:26.836945
968,Cliente_968,cliente968@email.com,18.0,Málaga,405632.01211294247,2023-05-19 22:25:26.831943,E,+34 693169489,False,N/A,2025-01-18 22:25:26.836945
969,,cliente969@email.com,veinticinco,NULL,48660.80843793279,2025-06-17 22:25:26.831943,E,+34 652056502,Sí,100,2024-12-01 22:25:26.836945
970,Cliente_970,cliente970@email.com,,Barcelona,17649.611931323656,2017-08-27 22:25:26.831943,G,+34 697283803,0,NULL,2025-04-13 22:25:26.836945
971,Cliente_971,correo_no_valido,43.0,Madrid,39430.73791200457,2024-05-10 22:25:26.831943,E,+34 659103067,True,200,2025-03-10 22:25:26.836945
972,Cliente_972,cliente972@email.com,51.0,NULL,11602.768652872652,2020-01-29 22:25:26.831943,INVALID,+34 655027643,No,300,2024-10-17 22:25:26.836945
973,Cliente_973,cliente973@email.com,32.0,NULL,56566.43848965831,2022-05-27 22:25:26.831943,C,+34 668117178,False,500,2024-01-06 22:25:26.836945
974,Cliente_974,cliente974@email.com,56.0,Barcelona,57564.10099597065,2018-06-07 22:25:26.831943,E,+34 686379410,1,500,2025-06-20 22:25:26.836945
975,Cliente_975,cliente975@email.com,55.0,Valencia,38865.323348398146,2019-01-16 22:25:26.831943,F,+34 693992475,True,300,2024-09-22 22:25:26.836945
976,Cliente_976,cliente976@email.com,52.0,Barcelona,59868.789024652826,2024-10-15 22:25:26.831943,E,+34 698421626,False,100,2024-06-13 22:25:26.836945
977,Cliente_977,cliente977@email.com,48.0,Málaga,35336.89462391493,2018-09-13 22:25:26.831943,E,+34 623507635,True,300,2024-11-06 22:25:26.836945
978,Cliente_978,cliente978@email.com,31.0,Barcelona,41527.75671224334,2025-04-23 22:25:26.831943,A,+34 697380604,1,-1,2024-10-18 22:25:26.836945
979,Cliente_979,correo_no_valido,51.0,Barcelona,48929.00815097302,2018-10-09 22:25:26.831943,C,+34 684597796,False,NULL,2024-04-06 22:25:26.836945
980,Cliente_980,correo_no_valido,39.0,Madrid,32695.776796476737,2018-10-25 22:25:26.831943,INVALID,+34 619544473,0,NULL,2024-02-07 22:25:26.836945
981,Cliente_981,correo_no_valido,41.0,Barcelona,6714.338076224078,2018-04-10 22:25:26.831943,B,+34 665017442,0,100,2025-02-22 22:25:26.836945
982,Cliente_982,cliente982@email.com,veinticinco,Desconocido,41834.450328515966,2018-03-06 22:25:26.831943,A,+34 664370273,1,200,2024-07-14 22:25:26.836945
983,Cliente_983,cliente983@email.com,45.0,NULL,22922.106083498045,2019-09-23 22:25:26.831943,INVALID,+34 641096674,Sí,300,2025-07-12 22:25:26.836945
984,Cliente_984,correo_no_valido,20.0,Desconocido,24037.052685668103,2020-08-25 22:25:26.831943,D,+34 695110311,1,100,2025-10-14 22:25:26.836945
985,Cliente_985,cliente985@email.com,54.0,Madrid,34468.42374718035,2019-06-08 22:25:26.831943,C,+34 674467919,Sí,NULL,2024-05-24 22:25:26.836945
986,Cliente_986,cliente986@email.com,26.0,Sevilla,38494.21319576056,2016-07-06 22:25:26.831943,F,+34 683800357,False,200,2025-06-11 22:25:26.836945
987,Cliente_987,cliente987@email.com,67.0,Valencia,32252.019510093272,2023-11-02 22:25:26.831943,C,+34 684231510,Sí,300,2025-04-09 22:25:26.836945
988,Cliente_988,cliente988@email.com,veinticinco,Desconocido,39535.943042359635,2019-12-01 22:25:26.831943,D,+34 625994235,False,500,2024-05-21 22:25:26.836945
989,Cliente_989,cliente989@email.com,veinticinco,Madrid,19397.142989097054,2017-12-22 22:25:26.831943,D,+34 643883023,False,300,2024-10-23 22:25:26.836945
990,Cliente_990,cliente990@email.com,31.0,Málaga,29359.443079150748,2017-04-18 22:25:26.831943,D,+34 633511963,No,N/A,2024-06-17 22:25:26.836945
991,Cliente_991,cliente991@email.com,veinticinco,Sevilla,42736.28175676306,2023-12-19 22:25:26.831943,G,+34 682489327,False,300,2025-05-21 22:25:26.836945
992,Cliente_992,cliente992@email.com,veinticinco,Madrid,56591.86764655074,2025-08-13 22:25:26.831943,B,+34 681260962,Sí,N/A,2024-05-02 22:25:26.836945
993,,cliente993@email.com,60.0,Madrid,61896.53383459813,2017-12-13 22:25:26.831943,E,+34 690198459,No,200,2025-05-06 22:25:26.836945
994,Cliente_994,correo_no_valido,78.0,Valencia,36494.65024091597,2019-04-28 22:25:26.831943,C,+34 634401837,No,300,2024-02-25 22:25:26.836945
995,Cliente_995,cliente995@email.com,16.0,NULL,42600.14740118411,2018-09-16 22:25:26.831943,INVALID,+34 647582023,False,200,2024-03-01 22:25:26.836945
996,Cliente_996,cliente996@email.com,68.0,Desconocido,59723.687472227866,2019-04-26 22:25:26.831943,G,+34 610680555,1,200,2024-03-11 22:25:26.836945
997,Cliente_997,cliente997@email.com,veinticinco,Málaga,19937.45944899758,2024-05-20 22:25:26.831943,INVALID,+34 649063350,1,NULL,2024-08-16 22:25:26.836945
998,Cliente_998,cliente998@email.com,65.0,Bilbao,39445.49779068875,2020-05-29 22:25:26.831943,E,+34 650565110,0,100,2024-12-06 22:25:26.836945
999,Cliente_999,cliente999@email.com,67.0,Desconocido,41525.14424229219,2025-03-27 22:25:26.831943,E,+34 639897301,No,200,2024-06-18 22:25:26.836945
1000,Cliente_1000,cliente1000@email.com,veinticinco,Bilbao,51717.92154115117,2024-02-07 22:25:26.831943,F,+34 619763284,False,200,2025-08-16 22:25:26.836945
466,Cliente_466,cliente466@email.com,veinticinco,Valencia,21142.828971834373,2016-12-09 22:25:26.828945,D,+34 629609865,0,100,2024-01-24 22:25:26.835945
211,Cliente_211,cliente211@email.com,32.0,Madrid,39688.767386907166,2023-11-25 22:25:26.826943,C,+34 698632397,0,NULL,2024-02-26 22:25:26.834944
629,Cliente_629,cliente629@email.com,41.0,Madrid,15200.415230406506,2022-08-01 22:25:26.829943,C,+34 645905971,False,100,2023-12-11 22:25:26.835945
704,Cliente_704,cliente704@email.com,59.0,Barcelona,38484.087139803814,2023-12-13 22:25:26.829943,E,+34 634603398,No,NULL,2025-09-22 22:25:26.835945
205,Cliente_205,cliente205@email.com,68.0,NULL,10315.809219916213,2019-04-07 22:25:26.826943,C,+34 663077612,0,500,2024-08-10 22:25:26.834944
75,Cliente_75,cliente75@email.com,23.0,Madrid,49879.03576557497,2021-03-17 22:25:26.825944,B,+34 652829582,True,200,2025-09-05 22:25:26.833943
283,Cliente_283,cliente283@email.com,74.0,Madrid,18463.271648364156,2023-12-04 22:25:26.827944,E,+34 682932341,Sí,300,2025-06-06 22:25:26.834944
426,Cliente_426,cliente426@email.com,66.0,Sevilla,51420.47227852182,2018-03-29 22:25:26.827944,F,+34 623888169,False,N/A,2025-09-26 22:25:26.834944
570,Cliente_570,cliente570@email.com,26.0,Desconocido,37557.276276602715,2021-11-26 22:25:26.828945,A,+34 667887955,True,300,2025-10-10 22:25:26.835945
152,Cliente_152,cliente152@email.com,70.0,NULL,34100.645219164006,2021-05-21 22:25:26.826943,D,+34 679003644,No,300,2024-05-10 22:25:26.834944
642,Cliente_642,cliente642@email.com,70.0,Barcelona,6768.556168150819,2024-11-01 22:25:26.829943,B,+34 621857908,1,200,2024-10-27 22:25:26.835945
473,Cliente_473,cliente473@email.com,53.0,Sevilla,62606.075602023586,2017-01-31 22:25:26.828945,E,+34 601462603,0,-1,2024-06-14 22:25:26.835945
580,Cliente_580,cliente580@email.com,52.0,Madrid,41198.401435216045,2024-04-22 22:25:26.828945,C,+34 625435339,No,-1,2025-06-19 22:25:26.835945
624,Cliente_624,cliente624@email.com,26.0,Desconocido,7177.08519911531,2020-02-09 22:25:26.829943,C,+34 685417897,0,N/A,2023-11-20 22:25:26.835945
817,Cliente_817,cliente817@email.com,34.0,Málaga,18265.96469510508,2018-09-26 22:25:26.830944,B,+34 620671672,0,N/A,2023-11-25 22:25:26.836945
702,Cliente_702,correo_no_valido,40.0,Sevilla,55299.58778706516,2024-03-10 22:25:26.829943,E,+34 637221001,0,500,2025-07-10 22:25:26.835945
229,Cliente_229,cliente229@email.com,44.0,NULL,55717.90602290598,2024-09-24 22:25:26.826943,D,+34 646177493,1,N/A,2025-02-01 22:25:26.834944
497,Cliente_497,cliente497@email.com,63.0,Sevilla,57428.90419597496,2021-10-21 22:25:26.828945,F,+34 611917042,Sí,100,2025-01-28 22:25:26.835945
832,Cliente_832,cliente832@email.com,23.0,Desconocido,32839.31841353333,2018-12-25 22:25:26.830944,C,+34 630535317,True,100,2023-12-02 22:25:26.836945
602,Cliente_602,cliente602@email.com,,Valencia,25769.71603855447,2017-10-17 22:25:26.828945,F,+34 672265622,0,200,2024-02-23 22:25:26.835945
